account_age_days,followers_count,following_count,follower_following_ratio,total_tweets,tweets_per_day,has_profile_image,has_bio,bio_length,has_url,username_length,username_digit_ratio,has_default_profile,listed_count,favorites_count,favorites_per_day,retweet_ratio,avg_tweets_per_hour_variance,unique_sources_count,is_verified,label
220,483,209,2.311,81729,371.4955,1,1,63,0,20,0.2602,0,1,107,0.4864,0.7063,1.187,2,0,1
3169,162,542,0.2989,0,0.0,0,1,37,0,7,0.295,0,0,8036,2.5358,0.124,5.7943,3,0,0
756,0,266,0.0,630,0.8333,1,1,41,0,14,0.196,0,0,8710,11.5212,0.1034,10.3527,3,1,0
592,2751,365,7.537,28665,48.4206,1,1,16,1,13,0.3885,1,1,331,0.5591,0.7087,0.379,2,0,1
383,0,1,0.0,2649,6.9164,1,0,0,1,13,0.0874,0,13,9200,24.0209,0.1124,8.0104,3,0,0
4854,61,532,0.1147,0,0.0,1,1,106,1,5,0.041,0,32,0,0.0,0.1983,3.2802,2,0,0
207,1011,875,1.1554,4011,19.3768,0,1,43,0,8,0.0015,0,5,0,0.0,0.2244,13.249,2,0,0
1929,0,623,0.0,4420,2.2913,1,0,0,0,12,0.2384,0,13,3521,1.8253,0.0545,12.4812,1,0,0
1140,1611,600,2.685,284,0.2491,1,0,0,1,9,0.0751,0,12,1290,1.1316,0.2284,5.9716,2,0,0
861,3,4704,0.0006,0,0.0,1,0,0,0,14,0.5331,1,2,18,0.0209,0.1809,0.7696,1,0,1
477,2922,321,9.1028,49402,103.5681,1,1,57,1,12,0.2197,1,2,229,0.4801,0.9087,0.5231,1,0,1
98,18,4992,0.0036,17246,175.9796,1,0,0,1,15,0.7554,0,1,41,0.4184,0.7416,0.6457,1,0,1
790,888,334,2.6587,1294,1.638,1,1,115,1,14,0.0353,0,0,0,0.0,0.099,14.2211,4,0,0
3619,0,929,0.0,0,0.0,1,0,0,1,4,0.2126,1,21,8550,2.3625,0.3737,11.6454,2,0,0
125,7,1616,0.0043,3331,26.648,1,0,0,1,17,0.5398,1,0,43,0.344,0.8212,1.4554,1,0,1
4731,833,786,1.0598,2753,0.5819,1,1,28,0,8,0.0358,0,8,4081,0.8626,0.1423,6.8057,4,0,0
1001,2795,800,3.4937,12100,12.0879,1,1,35,0,6,0.1296,0,0,2246,2.2438,0.5889,2.3961,3,0,1
3444,561,167,3.3593,3527,1.0241,0,0,0,0,15,0.1507,0,0,3549,1.0305,0.1076,5.9519,2,0,0
1320,580,864,0.6713,3382,2.5621,1,1,111,0,10,0.1787,0,13,4515,3.4205,0.1471,14.5366,1,0,0
2143,889,539,1.6494,1692,0.7895,0,0,0,0,11,0.2505,0,0,3234,1.5091,0.4573,12.1845,2,0,0
3996,732,707,1.0354,0,0.0,1,1,51,1,6,0.0818,0,14,7285,1.8231,0.4759,4.8865,4,0,0
55,33,4033,0.0082,42611,774.7455,1,0,0,0,10,0.7458,0,1,91,1.6545,0.7537,0.423,1,0,1
1457,503,464,1.0841,3724,2.5559,1,1,148,0,11,0.1701,0,12,10932,7.5031,0.4141,4.4945,4,0,0
4653,0,560,0.0,3479,0.7477,1,1,125,0,9,0.02,0,0,262,0.0563,0.1118,14.9706,3,0,0
1801,747,1799,0.4152,1738,0.965,1,1,88,0,6,0.3053,0,0,1334,0.7407,0.6968,1.4696,3,0,1
2240,843,239,3.5272,5403,2.4121,1,0,0,0,8,0.218,0,16,11031,4.9246,0.0629,14.6897,2,0,0
786,1151,1,1151.0,0,0.0,1,1,33,1,6,0.2093,0,12,11974,15.2341,0.2748,7.5382,4,0,0
641,3930,211,18.6256,58052,90.5647,1,1,58,0,14,0.2984,0,0,112,0.1747,0.8324,0.66,1,0,1
70,6,6787,0.0009,159,2.2714,1,0,0,0,17,0.4624,0,4,40,0.5714,0.1396,0.5427,1,0,1
4833,995,188,5.2926,0,0.0,1,1,160,1,8,0.1078,0,12,4463,0.9234,0.072,4.823,4,1,0
125,1851,340,5.4441,995,7.96,1,0,0,0,11,0.098,0,6,0,0.0,0.3336,12.1968,3,0,0
107,11,3212,0.0034,2200,20.5607,0,0,0,1,18,0.4921,1,2,0,0.0,0.717,1.3806,1,0,1
2181,1763,621,2.839,9071,4.1591,1,1,112,1,6,0.2236,0,0,2284,1.0472,0.4792,8.0303,3,0,0
1128,1532,1367,1.1207,15319,13.5807,1,1,37,0,17,0.0734,0,0,1457,1.2917,0.6519,1.5098,3,0,1
69,3656,326,11.2147,76626,1110.5217,0,1,29,1,20,0.4505,0,0,281,4.0725,0.8921,1.1865,2,0,1
1390,469,1,469.0,0,0.0,1,1,34,1,10,0.0462,0,39,5250,3.777,0.1032,5.0639,4,0,0
586,6,5785,0.001,175,0.2986,0,0,0,0,20,0.3718,1,0,49,0.0836,0.0831,0.6664,1,0,1
4951,0,510,0.0,24,0.0048,1,1,123,1,10,0.143,0,14,0,0.0,0.1891,4.9754,3,0,0
432,3166,315,10.0508,82639,191.294,1,1,53,1,13,0.2791,0,2,302,0.6991,0.9348,0.8483,2,0,1
118,0,173,0.0,1293,10.9576,1,1,100,1,5,0.0464,0,4,12823,108.6695,0.2406,6.7534,3,0,0
396,1073,478,2.2448,4373,11.0429,1,1,69,0,11,0.1848,0,0,7429,18.7601,0.2466,7.6366,4,0,0
3041,0,1,0.0,1387,0.4561,1,1,51,1,10,0.1371,0,0,14690,4.8306,0.4609,6.0582,3,0,0
3949,422,400,1.055,0,0.0,1,1,83,0,8,0.0987,0,0,9702,2.4568,0.4068,4.9841,5,0,0
4143,1198,298,4.0201,1540,0.3717,1,1,64,0,14,0.2132,0,0,0,0.0,0.2136,8.1045,3,0,0
4949,2368,142,16.6761,4558,0.921,1,1,105,0,4,0.2911,0,43,3892,0.7864,0.2564,4.1494,1,0,0
1458,1758,1882,0.9341,11236,7.7064,1,0,0,1,8,0.0701,0,2,1993,1.3669,0.3887,2.473,1,0,1
2072,761,1,761.0,0,0.0,1,0,0,1,13,0.2757,0,0,2150,1.0376,0.0739,3.7924,1,0,0
496,1289,802,1.6072,3199,6.4496,1,1,49,1,6,0.121,0,0,0,0.0,0.2158,7.8767,5,0,0
4774,144,849,0.1696,3139,0.6575,1,1,110,0,11,0.2876,0,0,1103,0.231,0.4774,3.4509,5,0,0
120,848,1186,0.715,19353,161.275,1,1,109,0,13,0.1491,1,8,1475,12.2917,0.6604,2.3084,2,0,1
2770,0,1,0.0,136,0.0491,0,0,0,0,12,0.0905,0,15,0,0.0,0.4659,9.1027,2,0,0
3561,0,889,0.0,1363,0.3828,1,1,44,0,10,0.2705,0,5,6304,1.7703,0.2301,5.8478,3,0,0
4304,572,1,572.0,1203,0.2795,1,1,21,0,9,0.0081,0,0,0,0.0,0.1663,2.3153,3,0,0
458,279,453,0.6159,0,0.0,1,1,160,0,10,0.0278,0,6,11566,25.2533,0.2295,2.2667,2,0,0
1839,1952,1055,1.8502,1899,1.0326,1,0,0,1,20,0.3764,0,1,1264,0.6873,0.6801,1.833,1,0,1
2104,374,1,374.0,0,0.0,1,1,54,0,6,0.1374,0,14,3168,1.5057,0.1277,12.6439,3,0,0
1967,616,386,1.5959,2641,1.3427,1,1,115,0,4,0.0991,0,20,4620,2.3488,0.399,2.928,4,0,0
4900,417,652,0.6396,2424,0.4947,1,1,47,1,4,0.2764,0,5,0,0.0,0.25,14.3459,2,0,0
4265,649,1,649.0,3324,0.7794,1,1,143,1,14,0.164,0,0,8539,2.0021,0.223,3.0015,2,0,0
278,2087,1997,1.0451,11112,39.9712,1,1,100,0,9,0.2262,1,4,2999,10.7878,0.6378,2.5516,2,0,1
290,146,237,0.616,0,0.0,1,1,107,1,10,0.1035,0,25,0,0.0,0.1614,10.4251,5,0,0
402,893,72,12.4028,69714,173.4179,0,0,0,0,8,0.149,0,3,453,1.1269,0.9386,1.2904,2,0,1
296,205,1271,0.1613,15847,53.5372,1,1,30,0,17,0.3423,0,0,2861,9.6655,0.6468,2.5838,2,0,1
1736,1951,1025,1.9034,3418,1.9689,0,1,87,0,5,0.2054,1,0,2587,1.4902,0.3053,1.443,3,0,1
391,4143,304,13.6283,58745,150.243,1,0,0,0,10,0.201,1,0,403,1.0307,0.8046,1.6517,2,0,1
4058,1031,336,3.0685,2186,0.5387,1,1,137,0,15,0.1075,1,0,2247,0.5537,0.2433,4.7541,3,0,0
831,5,4259,0.0012,137,0.1649,0,0,0,0,16,0.6389,1,0,50,0.0602,0.2297,0.1417,1,0,1
276,2164,296,7.3108,2758,9.9928,1,1,91,0,4,0.2444,1,0,1448,5.2464,0.1383,3.7671,4,0,0
495,2677,464,5.7694,38730,78.2424,0,1,38,1,16,0.4013,0,0,1,0.002,0.7377,1.6549,2,0,1
546,1470,1619,0.908,10630,19.4689,1,1,98,0,13,0.0648,0,0,2858,5.2344,0.6467,1.7779,3,0,1
153,38,757,0.0502,30363,198.451,0,0,0,0,17,0.4926,1,0,0,0.0,0.6011,0.1307,1,0,1
1883,2372,612,3.8758,18940,10.0584,1,1,110,0,20,0.1513,0,0,2069,1.0988,0.3074,0.525,3,0,1
665,11,1081,0.0102,29,0.0436,0,0,0,0,8,0.4936,0,0,8,0.012,0.0246,1.5281,1,0,1
2274,0,651,0.0,5652,2.4855,1,1,59,1,11,0.1476,0,0,0,0.0,0.2601,14.3954,1,0,0
1253,1161,187,6.2086,1240,0.9896,1,1,44,0,8,0.1545,0,4,10795,8.6153,0.3195,11.7429,2,0,0
275,0,245,0.0,0,0.0,1,0,0,0,4,0.0839,0,0,629,2.2873,0.1351,10.3554,4,0,0
90,1833,215,8.5256,40702,452.2444,0,1,36,0,9,0.4908,1,7,89,0.9889,0.9176,1.2937,2,0,1
3378,0,266,0.0,2337,0.6918,1,1,56,1,6,0.0541,0,2,1615,0.4781,0.4965,10.8237,3,1,0
637,4587,470,9.7596,51677,81.1256,1,1,22,0,13,0.1519,0,5,417,0.6546,0.8805,0.7706,2,0,1
15,39,4489,0.0087,20611,1374.0667,0,0,0,1,12,0.5878,0,0,13,0.8667,0.6319,0.3158,1,0,1
3057,1807,973,1.8571,3312,1.0834,1,1,113,1,4,0.1901,0,25,0,0.0,0.2002,10.5168,2,0,0
2342,1701,1037,1.6403,0,0.0,1,1,122,0,12,0.0993,1,13,284,0.1213,0.3113,14.7862,1,0,0
4643,867,1,867.0,4979,1.0724,1,1,97,0,8,0.1181,0,0,4478,0.9645,0.2075,11.661,1,0,0
268,1666,762,2.1864,16810,62.7239,1,0,0,0,18,0.1544,0,0,371,1.3843,0.5842,2.4069,2,0,1
824,1256,803,1.5641,6535,7.9308,1,1,42,1,10,0.0459,0,0,0,0.0,0.2545,5.8327,2,0,0
4676,521,443,1.1761,5181,1.108,1,1,126,1,12,0.1828,0,5,0,0.0,0.2227,9.348,2,0,0
886,1779,204,8.7206,6973,7.8702,1,1,36,0,17,0.0765,0,0,1600,1.8059,0.6789,2.2963,3,0,1
3330,0,206,0.0,0,0.0,1,1,134,1,13,0.1522,0,0,7383,2.2171,0.1506,5.5468,4,0,0
495,1248,1885,0.6621,4385,8.8586,1,1,22,0,17,0.1474,1,1,548,1.1071,0.6594,1.9412,2,0,1
1830,556,1573,0.3535,15792,8.6295,1,0,0,0,16,0.1382,0,1,2116,1.1563,0.4217,1.639,1,0,1
425,2134,248,8.6048,60847,143.1694,1,1,37,0,19,0.3962,0,0,278,0.6541,0.907,0.9137,1,0,1
65,1048,1,1048.0,0,0.0,1,1,59,0,12,0.1287,0,14,2313,35.5846,0.2392,5.1277,4,0,0
849,6,7044,0.0009,46,0.0542,0,1,9,0,17,0.6016,1,0,35,0.0412,0.121,1.7978,1,0,1
3497,846,497,1.7022,0,0.0,0,1,47,0,5,0.2357,0,0,10480,2.9969,0.1689,10.5122,5,0,0
66,0,1152,0.0,6637,100.5606,0,0,0,0,7,0.6854,1,0,71,1.0758,0.6381,1.0247,1,0,1
734,1521,1,1521.0,2208,3.0082,1,1,119,1,8,0.2313,0,0,2748,3.7439,0.4761,5.9926,5,0,0
1426,1208,676,1.787,13812,9.6858,0,1,94,0,10,0.1013,0,1,752,0.5273,0.3644,0.7981,3,0,1
3421,278,713,0.3899,0,0.0,1,1,82,0,15,0.292,0,4,0,0.0,0.4797,10.3035,3,0,0
663,13,5262,0.0025,51,0.0769,0,1,9,0,12,0.3858,1,0,21,0.0317,0.0108,1.7142,1,0,1
93,12,6855,0.0018,166,1.7849,0,0,0,0,16,0.4438,1,2,30,0.3226,0.174,1.5408,1,0,1
155,1,2716,0.0004,22888,147.6645,0,1,21,0,13,0.7188,0,0,1,0.0065,0.6289,1.4187,1,0,1
380,8,1318,0.0061,2,0.0053,0,1,42,0,11,0.646,0,0,35,0.0921,0.0337,1.3278,1,0,1
144,3453,94,36.734,93365,648.3681,1,1,62,0,18,0.2092,1,1,483,3.3542,0.9223,1.58,1,0,1
2616,932,258,3.6124,1324,0.5061,1,1,143,0,7,0.1081,1,0,0,0.0,0.1562,7.6441,1,0,0
2022,514,1,514.0,0,0.0,1,1,35,1,12,0.1221,0,6,0,0.0,0.4488,5.4991,5,0,0
3306,457,663,0.6893,22,0.0067,1,1,122,0,10,0.2876,0,0,0,0.0,0.3604,13.4601,2,0,0
2968,0,626,0.0,5574,1.878,1,1,122,0,9,0.2897,0,16,3256,1.097,0.2798,8.7444,5,0,0
3940,161,1,161.0,1984,0.5036,1,0,0,0,11,0.1283,0,10,3868,0.9817,0.4021,5.877,1,0,0
2433,602,129,4.6667,242,0.0995,1,1,87,1,12,0.1303,0,19,3432,1.4106,0.1391,7.1391,5,0,0
864,0,125,0.0,696,0.8056,1,1,43,0,15,0.1878,1,13,2581,2.9873,0.4053,8.9538,1,1,0
2174,826,616,1.3409,4568,2.1012,1,0,0,0,10,0.1319,1,24,1425,0.6555,0.0835,11.6339,3,0,0
4424,0,633,0.0,0,0.0,1,0,0,0,4,0.1567,0,10,5286,1.1948,0.3584,5.9036,4,0,0
1461,0,1,0.0,2435,1.6667,1,1,96,1,8,0.1495,0,1,3364,2.3025,0.1382,7.8741,5,0,0
1573,0,301,0.0,4247,2.6999,1,1,82,0,10,0.2411,0,32,2861,1.8188,0.2716,8.7503,5,0,0
4816,50,1038,0.0482,195,0.0405,1,0,0,1,9,0.0694,0,0,6236,1.2949,0.2884,7.4767,1,0,0
1484,0,1,0.0,1850,1.2466,1,1,119,1,10,0.2325,0,15,0,0.0,0.4586,2.8228,2,0,0
2969,256,456,0.5614,4137,1.3934,1,1,94,1,14,0.153,0,0,3626,1.2213,0.2159,2.6592,3,0,0
731,6,6770,0.0009,162,0.2216,1,1,9,0,6,0.5862,1,0,41,0.0561,0.2333,0.5605,1,0,1
2957,0,506,0.0,0,0.0,1,1,59,0,7,0.2594,0,16,0,0.0,0.0612,11.5753,3,0,0
691,3918,436,8.9862,42097,60.9219,1,1,17,1,10,0.3749,1,0,65,0.0941,0.727,1.9202,1,0,1
183,15,2294,0.0065,38703,211.4918,0,0,0,1,16,0.3068,1,0,53,0.2896,0.6865,1.4052,1,0,1
310,0,2132,0.0,48,0.1548,1,0,0,0,14,0.4919,0,2,47,0.1516,0.0219,0.3242,1,0,1
2096,335,1,335.0,2501,1.1932,1,1,33,1,6,0.1517,0,0,3078,1.4685,0.3881,6.1682,3,0,0
1871,323,1167,0.2768,1475,0.7883,1,1,108,0,15,0.1626,0,0,2383,1.2737,0.3638,1.3846,2,0,1
706,1526,835,1.8275,79,0.1119,0,1,112,0,7,0.0778,0,0,4361,6.1771,0.1503,9.0465,3,0,0
2659,1047,1315,0.7962,0,0.0,1,1,134,1,10,0.0457,0,0,6072,2.2836,0.185,6.1713,1,0,0
1712,7,1,7.0,0,0.0,1,1,126,1,6,0.2169,0,7,4735,2.7658,0.2094,2.2915,2,0,0
816,16,6062,0.0026,166,0.2034,0,0,0,0,11,0.2054,1,1,39,0.0478,0.1264,1.1403,1,0,1
1528,353,490,0.7204,2840,1.8586,1,1,154,1,9,0.0802,0,0,6652,4.3534,0.3043,14.873,2,0,0
3059,845,1,845.0,1889,0.6175,1,1,65,1,13,0.2415,0,8,6065,1.9827,0.434,14.6377,3,0,0
173,32,3976,0.008,46115,266.5607,0,0,0,0,19,0.6956,0,0,76,0.4393,0.8567,0.6196,1,0,1
376,435,214,2.0327,61355,163.1782,1,1,78,1,16,0.3971,0,1,226,0.6011,0.9238,1.4983,2,0,1
580,1163,110,10.5727,0,0.0,1,0,0,0,6,0.0708,0,21,464,0.8,0.3489,9.5455,5,0,0
387,12,4849,0.0025,34,0.0879,1,0,0,0,5,0.5472,1,6,5,0.0129,0.2357,0.1517,1,0,1
9,46,3001,0.0153,1300,144.4444,0,0,0,0,20,0.3664,0,0,69,7.6667,0.6165,0.4165,1,0,1
637,0,1083,0.0,4233,6.6452,1,1,63,0,7,0.2619,0,0,7993,12.5479,0.1253,6.7616,1,0,0
176,1784,1,1784.0,439,2.4943,1,1,84,0,9,0.1753,0,0,2174,12.3523,0.4922,2.0142,5,0,0
51,15,5451,0.0028,30,0.5882,1,1,49,0,19,0.5842,1,0,3,0.0588,0.1989,0.9011,1,0,1
2568,730,1206,0.6053,0,0.0,1,1,91,1,10,0.1656,0,23,4239,1.6507,0.1938,3.4152,3,0,0
1562,1201,1,1201.0,5001,3.2017,1,1,91,0,13,0.0048,0,0,2698,1.7273,0.1981,8.531,3,0,0
1739,2356,1907,1.2354,16940,9.7412,1,1,36,1,13,0.1855,0,2,2442,1.4043,0.5406,3.3083,1,0,1
2627,0,309,0.0,6694,2.5482,1,1,141,1,11,0.2939,0,2,7237,2.7549,0.2759,6.3953,5,1,0
24,44,3028,0.0145,4652,193.8333,1,1,23,0,8,0.472,1,3,44,1.8333,0.6626,0.1663,1,0,1
3614,870,431,2.0186,956,0.2645,1,1,152,1,11,0.2733,0,0,1212,0.3354,0.385,2.0899,3,1,0
1412,520,393,1.3232,2920,2.068,1,1,127,0,14,0.0676,0,19,1434,1.0156,0.2791,9.6709,1,0,0
4854,0,677,0.0,3142,0.6473,1,1,93,1,15,0.2905,0,27,2829,0.5828,0.281,4.7394,2,0,0
3554,549,1,549.0,2112,0.5943,1,1,145,0,10,0.0724,0,10,4134,1.1632,0.2902,7.2786,3,0,0
3083,0,25,0.0,5841,1.8946,1,0,0,0,4,0.2006,0,0,11285,3.6604,0.4384,8.6687,5,0,0
3197,0,572,0.0,0,0.0,1,1,28,0,8,0.1761,0,20,6335,1.9815,0.4843,6.5793,1,0,0
404,3485,134,26.0075,79091,195.7698,1,1,51,1,6,0.2323,0,3,433,1.0718,0.8596,0.4788,1,0,1
169,29,3230,0.009,20668,122.2959,0,1,9,0,8,0.6249,1,0,19,0.1124,0.7204,1.3598,1,0,1
535,3318,170,19.5176,39304,73.4654,1,0,0,1,12,0.1891,0,0,230,0.4299,0.7798,1.3657,1,0,1
161,43,3717,0.0116,7649,47.5093,0,0,0,1,19,0.6942,1,0,47,0.2919,0.6022,0.8322,1,0,1
249,351,227,1.5463,6394,25.6787,1,1,153,1,5,0.0182,0,0,5892,23.6627,0.0512,5.373,3,0,0
4341,678,1,678.0,5229,1.2046,1,1,157,0,13,0.0411,0,29,2508,0.5777,0.0606,5.9186,1,0,0
124,44,4357,0.0101,35917,289.6532,1,0,0,0,13,0.5592,0,1,81,0.6532,0.8564,0.3847,1,0,1
390,2086,1,2086.0,5177,13.2744,1,1,154,0,6,0.2199,0,25,0,0.0,0.1875,7.8949,2,0,0
71,28,2511,0.0112,10483,147.6479,0,0,0,1,8,0.4363,0,2,69,0.9718,0.8645,1.3922,1,0,1
3834,1050,327,3.211,5392,1.4064,1,0,0,0,6,0.2819,0,0,3350,0.8738,0.179,7.3174,5,0,0
174,39,1927,0.0202,34202,196.5632,0,0,0,1,6,0.73,1,0,54,0.3103,0.8923,0.9226,1,0,1
2916,0,1,0.0,228,0.0782,1,1,106,0,12,0.2756,0,0,8406,2.8827,0.3712,6.656,1,0,0
498,697,699,0.9971,0,0.0,1,1,72,1,8,0.1311,0,24,0,0.0,0.1253,13.8497,4,0,0
24,20,2708,0.0074,14975,623.9583,0,0,0,0,19,0.786,1,0,61,2.5417,0.6373,0.99,1,0,1
1373,1300,345,3.7681,0,0.0,1,1,84,1,15,0.228,0,10,3079,2.2425,0.3332,4.147,4,0,0
615,16,3506,0.0046,99,0.161,0,0,0,0,5,0.4544,0,0,23,0.0374,0.1372,1.9255,1,0,1
1212,488,477,1.0231,13353,11.0173,1,1,94,1,19,0.3054,0,3,1974,1.6287,0.5266,1.0524,3,0,1
286,14,6659,0.0021,111,0.3881,0,0,0,0,5,0.6826,1,3,25,0.0874,0.2593,0.3498,1,0,1
669,1316,108,12.1852,86987,130.0254,0,1,44,1,12,0.2354,0,1,215,0.3214,0.8119,1.1595,2,0,1
2721,1409,797,1.7679,5456,2.0051,1,1,40,1,12,0.2072,0,32,950,0.3491,0.293,10.9275,4,0,0
2063,0,279,0.0,486,0.2356,1,1,32,1,12,0.0579,0,0,4441,2.1527,0.2074,5.5232,1,0,0
794,0,768,0.0,60,0.0756,1,1,30,0,6,0.1746,0,0,5385,6.7821,0.0631,5.2232,5,0,0
4573,289,124,2.3306,6528,1.4275,1,1,158,1,13,0.0125,0,32,6478,1.4166,0.2256,13.9905,5,0,0
104,40,4279,0.0093,11028,106.0385,1,0,0,1,16,0.5924,1,6,27,0.2596,0.8582,0.1613,1,0,1
209,3,4015,0.0007,92,0.4402,1,0,0,0,20,0.6249,0,2,6,0.0287,0.2591,0.6409,1,0,1
1884,1587,1239,1.2809,13296,7.0573,1,0,0,0,12,0.262,0,0,567,0.301,0.5779,1.6238,3,0,1
902,0,483,0.0,2583,2.8636,1,1,78,0,11,0.0377,0,33,623,0.6907,0.2382,9.6564,1,0,0
310,3531,338,10.4467,8153,26.3,1,1,48,0,13,0.3347,0,1,468,1.5097,1.0,1.0545,1,0,1
948,785,1445,0.5433,16469,17.3724,1,0,0,0,10,0.1231,1,4,2089,2.2036,0.6563,1.0142,3,0,1
2900,765,1,765.0,3024,1.0428,1,1,140,1,7,0.1523,0,0,0,0.0,0.4341,11.2976,4,0,0
3316,0,1,0.0,5562,1.6773,1,1,144,0,4,0.1852,0,0,1351,0.4074,0.1524,3.1749,1,0,0
1474,1283,1125,1.1404,6693,4.5407,1,1,66,1,9,0.2571,0,0,5360,3.6364,0.3556,10.9063,3,0,0
4452,209,1,209.0,0,0.0,1,1,34,1,6,0.1316,0,0,9247,2.077,0.4507,14.9752,2,0,0
37,4720,147,32.1088,14537,392.8919,1,0,0,0,20,0.4582,0,6,62,1.6757,0.7677,1.4642,2,0,1
38,119,161,0.7391,73679,1938.9211,1,0,0,1,11,0.1224,1,7,435,11.4474,0.8675,0.2044,2,0,1
621,2399,106,22.6321,18474,29.7488,0,1,17,1,16,0.2183,0,0,356,0.5733,0.9162,0.6466,1,0,1
3862,1183,1,1183.0,0,0.0,1,1,135,0,11,0.2761,0,29,0,0.0,0.4198,11.7276,3,0,0
498,2729,137,19.9197,26530,53.2731,1,1,53,1,15,0.2624,0,2,71,0.1426,0.7895,1.3092,2,0,1
2847,364,331,1.0997,4103,1.4412,1,1,53,0,11,0.2213,0,4,5867,2.0608,0.1658,4.1342,3,0,0
465,1771,700,2.53,2479,5.3312,1,0,0,0,7,0.0321,0,5,2896,6.228,0.26,10.479,4,0,0
135,0,1,0.0,2899,21.4741,1,1,148,1,6,0.0998,0,0,2499,18.5111,0.2889,13.5646,5,0,0
254,9,7116,0.0013,60,0.2362,1,0,0,0,19,0.5866,0,0,9,0.0354,0.2017,0.3604,1,0,1
314,3798,483,7.8634,50584,161.0955,1,0,0,0,11,0.4538,0,2,234,0.7452,0.9534,1.1272,2,0,1
14,42,4034,0.0104,8964,640.2857,1,0,0,1,16,0.3015,0,0,18,1.2857,0.9121,0.4594,1,0,1
3062,1549,490,3.1612,1636,0.5343,1,1,55,0,15,0.0204,0,3,8140,2.6584,0.4435,6.154,1,0,0
69,49,4727,0.0104,22398,324.6087,0,0,0,1,19,0.4472,1,6,32,0.4638,0.8291,0.8462,1,0,1
2480,109,336,0.3244,0,0.0,1,0,0,1,11,0.0082,0,16,594,0.2395,0.3044,9.711,4,0,0
1563,1201,385,3.1195,1711,1.0947,1,1,123,1,8,0.1342,0,14,10833,6.9309,0.4464,10.3995,1,0,0
4796,0,413,0.0,2853,0.5949,0,1,26,1,5,0.038,1,7,0,0.0,0.3271,5.5778,3,1,0
1646,0,522,0.0,3109,1.8888,1,0,0,0,6,0.201,1,0,0,0.0,0.2456,6.3458,4,0,0
2224,488,495,0.9859,1122,0.5045,1,1,114,1,10,0.0534,0,19,5282,2.375,0.2337,7.4715,5,1,0
2355,2221,252,8.8135,4599,1.9529,1,1,98,1,10,0.1013,0,6,10307,4.3766,0.3467,6.3279,1,0,0
441,1,1738,0.0006,116,0.263,0,1,25,0,10,0.5116,0,7,13,0.0295,0.1593,1.5587,1,0,1
4384,0,1,0.0,4572,1.0429,1,1,149,1,4,0.0608,1,2,764,0.1743,0.251,12.7649,5,0,0
383,0,175,0.0,1087,2.8381,1,1,159,0,6,0.0381,0,0,8299,21.6684,0.4781,10.9933,2,0,0
136,6,6617,0.0009,111,0.8162,0,0,0,0,10,0.508,0,3,29,0.2132,0.177,1.8701,1,0,1
4038,634,1174,0.54,0,0.0,1,0,0,0,5,0.1413,0,19,9942,2.4621,0.3147,9.7228,5,0,0
3357,0,745,0.0,4161,1.2395,1,1,45,1,4,0.033,1,21,0,0.0,0.1095,12.0115,3,0,0
2735,0,372,0.0,5601,2.0479,1,1,114,0,14,0.2331,0,16,7655,2.7989,0.4564,12.2568,3,0,0
731,3869,328,11.7957,52335,71.5937,1,0,0,1,15,0.1125,0,2,180,0.2462,0.7686,1.0991,2,0,1
1241,1171,571,2.0508,3170,2.5544,1,1,41,1,15,0.2742,0,12,6957,5.606,0.3839,7.799,4,0,0
1929,1328,1465,0.9065,4378,2.2696,1,1,95,0,16,0.3457,0,3,672,0.3484,0.5371,3.8039,2,0,1
2962,2064,454,4.5463,0,0.0,1,1,60,0,14,0.1912,0,48,0,0.0,0.38,10.7603,3,0,0
3048,0,545,0.0,4398,1.4429,1,1,38,0,6,0.1602,0,0,3931,1.2897,0.4664,10.9461,2,0,0
2698,1141,1,1141.0,444,0.1646,1,1,126,1,5,0.1901,0,0,8019,2.9722,0.1752,14.1724,3,0,0
2696,0,497,0.0,4720,1.7507,1,1,26,0,15,0.0073,0,4,7332,2.7196,0.3909,12.5036,5,0,0
4080,1001,1,1001.0,0,0.0,1,1,146,0,15,0.2881,0,23,0,0.0,0.0756,12.0229,3,0,0
3146,604,816,0.7402,6578,2.0909,1,1,91,0,5,0.1542,0,17,2189,0.6958,0.3772,9.5318,5,0,0
2460,1161,904,1.2843,5387,2.1898,1,0,0,0,14,0.2599,0,8,4346,1.7667,0.4439,2.7456,1,0,0
4564,0,107,0.0,63,0.0138,1,1,65,0,11,0.2371,0,19,5629,1.2333,0.142,2.9701,2,0,0
3597,122,1,122.0,0,0.0,1,1,45,1,13,0.1173,0,4,0,0.0,0.3149,4.534,3,0,0
144,386,417,0.9257,14842,103.0694,1,1,28,0,19,0.1089,0,2,2226,15.4583,0.5521,0.7171,1,0,1
4805,495,380,1.3026,5431,1.1303,1,0,0,0,14,0.1656,0,14,1685,0.3507,0.263,2.4399,2,0,0
305,184,390,0.4718,3100,10.1639,1,1,94,0,4,0.1116,0,6,2230,7.3115,0.1006,8.6205,3,0,0
852,731,665,1.0992,3412,4.0047,1,0,0,0,12,0.0183,0,0,1164,1.3662,0.3592,14.1727,5,0,0
4275,611,18,33.9444,2043,0.4779,1,1,114,1,12,0.2733,0,0,3912,0.9151,0.3358,9.4232,5,0,0
485,827,1,827.0,963,1.9856,1,1,29,0,8,0.2111,1,3,9119,18.8021,0.0504,5.8331,1,0,0
